id,product_id,source_name,product_url,title,offer_price,mrp,brand,model,style,color,sport_type,material,height,weight,description,image,product_attributes,tags,created_on,updated_on,num_mrp,suggested_brand_id,suggested_brand_name,is_duplicate,formatted_name
1032,6.94E+12,prokicksports,https://prokicksports.com/products/yonex-smash-heat-strung-tennis-racquet-blue,"Yonex Smash Heat Strung Tennis Racquet, Blue",3569,6490,Yonex,NULL,NULL,Blue,TENNIS,Graphite Composite,NULL,290 g / 10.2 oz,"Yonex Smash Heat Strung Tennis Racquet, Blue
ISOMETRIC - Developed over 30 years ago, the ISOMETRIC™ design increases the sweet spot by 7%*.Compared to a conventional round frame, a square-shaped ISOMETRIC™ racquet generates a larger sweet spot by optimizing the intersection of the main and cross strings.ISOMETRIC™ technology delivers greater control without sacrificing power.



Head Size
100 sq.in.


Weight
290 g / 10.2 oz


Length
27 in.


Head Shape
Isometric


Grip Size
G3


Material
Graphite Composite


Color(s)
Blue



 
Playability: The Smash Heat is a great option for Intermediate level players looking for power and comfort.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/SMASHHEATB1.jpg?v=1657277549,null,"{""Customize Tennis String"",""Tennis Racquets"",TENNIS-RACQUETS-STRUNG,Yonex}",06-01-2023,23-03-2023,3569,NULL,yonex,FALSE,yonex_smash_heat_strung_tennis_racquet
816,6.96E+12,prokicksports,https://prokicksports.com/products/li-ning-super-series-ss900-strung-badminton-racquet-olive-gold-grey,Li-Ning Super Series SS900 Strung Badminton Racquet - Olive Gold/Grey,2189,4290,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Super Series SS900 Strung Badminton Racquet - Olive Gold/Grey
Li-Ning Super Series 900 Badminton racquet is all that you need. This racket offers high durability, super-strength, and high precision. This state-of-the-art racquet incorporates patented Li-Ning technologies namely MPCF Reinforcing Technology, Compressed Groove Technology, Dynamic Optimum Frame and to name a few. It is ideal for players who wish to own a perfectly balanced racquet.

 
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/GG_86da4844-9ecf-4dd1-83b7-4e1eff7056c3.jpg?v=1659944864,null,"{""84 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Intermediate,Offensive,Strung,""Super Series"",""Upto 30 Lbs""}",06-01-2023,23-03-2023,2189,NULL,li-ning,FALSE,lining_super_series_ss900_strung_badminton_racquet_olive_goldgrey
817,6.96E+12,prokicksports,https://prokicksports.com/products/li-ning-super-series-ss900-strung-badminton-racquet-black-blue,Li-Ning Super Series SS900 Strung Badminton Racquet - Black/Blue,2189,4290,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Super Series SS900 Strung Badminton Racquet - Black/Blue
Li-Ning Super Series 900 Badminton racquet is all that you need. This racket offers high durability, super-strength, and high precision. This state-of-the-art racquet incorporates patented Li-Ning technologies namely MPCF Reinforcing Technology, Compressed Groove Technology, Dynamic Optimum Frame and to name a few. It is ideal for players who wish to own a perfectly balanced racquet.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/BB_d6c3a8da-5215-46f9-b472-84a96a46ef59.jpg?v=1659944313,null,"{""84 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Intermediate,Offensive,Strung,""Super Series"",""Upto 30 Lbs""}",06-01-2023,23-03-2023,2189,NULL,li-ning,FALSE,lining_super_series_ss900_strung_badminton_racquetblue
818,6.96E+12,prokicksports,https://prokicksports.com/products/li-ning-super-series-ss900-strung-badminton-racquet-navy-gold,Li-Ning Super Series SS900 Strung Badminton Racquet - Navy/Gold,2189,4290,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Super Series SS900 Strung Badminton Racquet - Navy/Gold
Li-Ning Super Series 900 Badminton racquet is all that you need. This racket offers high durability, super-strength, and high precision. This state-of-the-art racquet incorporates patented Li-Ning technologies namely MPCF Reinforcing Technology, Compressed Groove Technology, Dynamic Optimum Frame and to name a few. It is ideal for players who wish to own a perfectly balanced racquet.

 
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/NG_5aecb016-7268-4731-ad7c-a420ef7c9e98.jpg?v=1659942519,null,"{""84 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Intermediate,Offensive,Strung,""Super Series"",""Upto 30 Lbs""}",06-01-2023,23-03-2023,2189,NULL,li-ning,FALSE,lining_super_series_ss900_strung_badminton_racquet_navygold
3826,4.69E+12,prokicksports,https://prokicksports.com/products/li-ning-windstorm-75-carbon-fiber-badminton-racquet-red-gold,Li-Ning Windstorm 75 Carbon-Fiber Badminton Racquet Unstrung Red/Gold,8955,13990,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,75 gms,"Li-Ning Windstorm 75 Carbon-Fiber Badminton Racquet Unstrung Red/Gold


   


Delivery
3-7 days


Weight
75 gms


Strung
No


Stringing Advice
24-30 lbs


Cover Included
Yes



 
Windstorm 75 badminton racket is built on the Windstorm Technology Platform and is a super premium, SUPER LIGHT WEIGHT racket with HIGH STRING TENSION CAPABILITY for players that enjoy rapid reaction times and FAST SWING SPEEDS. Windstorm badminton rackets are easy to swing and generate excellent power and control for players that are developing their badminton skills and racket swing techniques.
Product Technologies
TB NANO The nanometre technology combines the carbon fiber and resin more closely, which provides better elasticity, stability and durability, and brings you a more powerful striking.
UHB Shaft Cutting-edge technological combined with real data collected from player's practice, optimized shaft's performance through continuous improvement. The racket shaft with frontal bending point is accomplished, that greatly improve smash performance.
AeroTec-Beam System Based on aerodynamics, support of advanced calculation and gathered practicing data, the racket frames have extreme low drag coefficient and high intensity to enable the players' performance in various shots.
Dynamic-Optimum Frame The sweet point extends upward and the hitting point is moved higher. The effective defense area is enlarged for severe smash by dynamic-optimum frame. The hitting velocity is improved considerably with widened stringing area and increased bounce strength.
High Tensile Slim Shaft Li-Ning made the design of 7.0mm diameter slim shaft with unique elastic material and craftwork, which effectively balance the rebound and anti-torsion performance, accurately transmit power and reflect the player's intention.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/1_53604f8a-3be6-463f-b97d-2a0ad9b04004.jpg?v=1622451899,null,"{""75 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Offensive,Professional,S2,Unstrung,""Upto 30 Lbs"",Windstorm}",06-01-2023,23-03-2023,8955,NULL,li-ning,FALSE,lining_windstorm_75_carbonfiber_badminton_racquet_unstrunggold
3284,6.54E+12,prokicksports,https://prokicksports.com/products/li-ning-turbo-99-carbon-fibre-racket-with-free-full-cover-black-red,Li-Ning Turbo 99 Carbon Fibre Racket With Free Full Cover Black/Red,1885,4590,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,"84 gms, S1","Li-Ning Turbo 99 Carbon Fibre Racket With Free Full Cover Black/Red


   


Delivery
3-7 days


Weight / Grip size
84 gms, S1


Strung
Yes


Stringing Advice
24-30 lbs


Cover Included
Yes



 
The Li-Ning Turbo 99 is dynamite, ready to explode! A head heavy racket, this is the unerring choice for any player who prefers an aggressive style of play. This racket is equipped with a Dynamic Optimum Frame that makes way for an extended sweet spot, so you can add power to your smashes. This full carbo- graphite bodied racket also comes engineered with Aerotec Beam System and TB Nano technology to minimize air resistance and to provide enhanced stability and durability.

TB NANO TECHNOLOGY


TB Nano technology helps bind carbon fiber and resin tightly. This makes way for powerful smashes and strikes without you having to worry about its stability or durability.

HEAD HEAVY AND MEGA TENSION


A head heavy racket this is a perfect choice for those who love aggressive gameplay and are looking to add more fuel to their smashes. A mega tension of up to 30 lbs. ensures higher withstanding capacity and hands more power and control to you.

DYNAMIC OPTIMUM FRAME


This racket is engineered with Dynamic Optimum Frame that makes way for enlarged sweet-spot which in turn allows more consistent and higher hitting velocity, thanks to widened stringing area and increased bounce strength.

REBOUND BALANCE AND ANTI-TORSION


The racket is equipped with a High Tensile Slim Shaft for effective rebound balance and anti-torsion making way for precise power transmission.
Balance Point (mm): 300
Balance: Head heavy
Shaft Flexibility: Flexible
Frame Material: Carbon Fibre






",//cdn.shopify.com/s/files/1/0099/8224/6993/products/81JHv3LAd8L._SL1500.jpg?v=1622455574,null,"{""84 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Intermediate,Offensive,S1,Strung,Turbo,""Upto 30 Lbs""}",06-01-2023,23-03-2023,1885,NULL,li-ning,FALSE,lining_turbo_99_carbon_fibre_racket_with_free_full_coverred
3280,6.54E+12,prokicksports,https://prokicksports.com/products/li-ning-turbo-99-carbon-fibre-racket-with-free-full-cover-black-orange,Li-Ning Turbo 99 Carbon Fibre Racket With Free Full Cover Black/Orange,1885,4590,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,"84 gms, S1","Li-Ning Turbo 99 Carbon Fibre Racket With Free Full Cover Black/Orange


   


Delivery
3-7 days


Weight / Grip size
84 gms, S1


Strung
Yes


Stringing Advice
24-30 lbs


Cover Included
Yes



 
The Li-Ning Turbo 99 is dynamite, ready to explode! A head heavy racket, this is the unerring choice for any player who prefers an aggressive style of play. This racket is equipped with a Dynamic Optimum Frame that makes way for an extended sweet spot, so you can add power to your smashes. This full carbo- graphite bodied racket also comes engineered with Aerotec Beam System and TB Nano technology to minimize air resistance and to provide enhanced stability and durability.

TB NANO TECHNOLOGY


TB Nano technology helps bind carbon fiber and resin tightly. This makes way for powerful smashes and strikes without you having to worry about its stability or durability.

HEAD HEAVY AND MEGA TENSION


A head heavy racket this is a perfect choice for those who love aggressive gameplay and are looking to add more fuel to their smashes. A mega tension of up to 30 lbs. ensures higher withstanding capacity and hands more power and control to you.

DYNAMIC OPTIMUM FRAME


This racket is engineered with Dynamic Optimum Frame that makes way for enlarged sweet-spot which in turn allows more consistent and higher hitting velocity, thanks to widened stringing area and increased bounce strength.

REBOUND BALANCE AND ANTI-TORSION


The racket is equipped with a High Tensile Slim Shaft for effective rebound balance and anti-torsion making way for precise power transmission.
Balance Point (mm): 300
Balance: Head heavy
Shaft Flexibility: Flexible
Frame Material: Carbon Fibre






",//cdn.shopify.com/s/files/1/0099/8224/6993/products/81chLsE9MfL._SL1500.jpg?v=1622455587,null,"{""84 Grams"",""Badminton Racquets"",""Customize Badminton String"",""Head Heavy"",Intermediate,Offensive,S1,Strung,Turbo,""Upto 30 Lbs""}",06-01-2023,23-03-2023,1885,NULL,li-ning,FALSE,lining_turbo_99_carbon_fibre_racket_with_free_full_coverorange
3477,4.72E+12,prokicksports,https://prokicksports.com/products/li-ning-xp-900-junior-badminton-racquet-for-age-4-yrs-to-10-yrs-red-orange-half-cover,Li-Ning XP 900 Junior Badminton Racquet for Age 4 Yrs to 10 Yrs - Red/Orange (Half Cover),545,1090,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning XP 900 Junior Badminton Racquet for Age 4 Yrs to 10 Yrs - Red/Orange (Half Cover)

Sindhu signature junior series: Ideal for beginners and intermediate players
Weight: W3 (Rempty 85-87g)
Isometric
Material: Blend
In-box Contents: 1 x Racquet







Sindhu signature junior series: Ideal for beginners and intermediate players. Package contains: 1 x racket





",//cdn.shopify.com/s/files/1/0099/8224/6993/products/614doHLn2UL._SL1500.jpg?v=1622453920,null,"{""87 Grams"",""Badminton Racquets"",""Head Heavy"",Juniors,S1,Strung,""Upto 24 Lbs"",""XP Junior""}",06-01-2023,23-03-2023,545,NULL,li-ning,FALSE,lining_xp_900_junior_badminton_racquet_for_age_4_yrs_to_10_yrsorange_half_cover
977,6.94E+12,prokicksports,https://prokicksports.com/products/li-ning-aden088-kinesiology-tape-skin,"Li-Ning ADEN088 Kinesiology Tape, Skin",295,390,Li-Ning,NULL,NULL,NULL,Exercise and Fitness,NULL,NULL,NULL,"Li-Ning ADEN088 Kinesiology Tape, Skin
Kinesiology Tape is designed to endure the toughest workout with a product that everyone can afford. Our kinesiology tape provides a drug free option that allows quick recovery, pain relief, improved athletic performance and the freedom to continue excelling at what you enjoy. Li-Ning Badminton is your number one choice for badminton accessories.

Pain relief, soft tissue support,, Overall healing
Enchance sports perfomancre
Material - 95% Cotton 5% Polyurethane
Width - 5 cm | Length - 5 m
The Kinesiology Tape--Increase muscle tone in injured or neurologically inhibited muscles. Delay fatigue and improve endurance through enhanced muscle ‘snap back.

",//cdn.shopify.com/s/files/1/0099/8224/6993/products/SKIN1.jpg?v=1658303947,null,{Supports},06-01-2023,23-03-2023,295,NULL,li-ning,FALSE,lining_aden088_kinesiology_tape_skin
104518,8.12E+12,prokicksports,https://prokicksports.com/products/li-ning-ultra-speed-badminton-shoes,Li-Ning Ultra Speed Badminton Shoes,3489,4590,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Ultra Speed Badminton Shoes

Get superior comfort with better cushioning and a stable grip so you can sprint faster easily. Spike up your strides when you’re on the court, for quick and efficient moves. Ultra speed helps you charge up your attacks and give your best performance.

MATERIAL: Upper: Synthetic Leather + Mesh, Rubber Outsole + Phylon Midsole 
Breathable Body: The shoe body is made of multilayered mesh that optimises breathability and a light snug fit.

Cushioned Midsole: Ultra Speed is crafted with a cushioned midsole that absorbs impact so you can move easily &amp; quickly.
Ultra Stable Sole : The classic ultra series Non- Marking outsole is designed to aid with balance, stability and perfect grip during rapid movement.

Li-Ning shoes have a combination of High-Quality synthetic leather and breathable mesh providing air circulation, protection and durability.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/AYTT043-1-A.jpg?v=1675420604,null,"{""badminton shoes""}",21-02-2023,23-03-2023,3489,NULL,li-ning,FALSE,lining_ultra_speed_badminton_shoes
1038,6.93E+12,prokicksports,https://prokicksports.com/products/li-ning-axforce-90-unstrung-badminton-racquet-navy-red,"Li-Ning AXForce 90 Unstrung Badminton Racquet, Navy/Red",15075,25990,Li-Ning,NULL,NULL,NULL,,NULL,NULL,88 grams,"Li-Ning AXForce 90 Unstrung Badminton Racquet, Navy/Red
The Li-Ning Axforce 90 TIGER Max is a premium badminton racket made for those who love to unleash their attack strategy in full force. This ballistic racket has a head-heavy profile and dons a slim hard flexible shaft of 6.2 mm. The rackets performance is further enhanced by the technical features of Li-Ning patented technologies - Wing Stabilizer, Box Wing Frame, HDF Shock Absorption, FRTP Technology. This is Available in 3U and 4U racket Specs, offering a string tension of up to 31 Lbs for the pro shuttlers who love to go extreme.



Player Level
Professional


Weight (grams)
88 grams



Shaft Thickness
6.2 mm


Balance
Head Heavy


Shaft Flexibility
Flexible


Racket Grip Size
G5


Maximum Racket Tension

3U: ≤ 31 LBS (pounds),
4U: ≤ 30 LBS (pounds)



Frame Material
Carbon Fibre


",//cdn.shopify.com/s/files/1/0099/8224/6993/products/AYPS071-1A.jpg?v=1657197763,null,"{""88 Grams"",Axforce,""Badminton Racquets"",""Customize Badminton String"",G5,""Head Heavy"",Offensive,Professional,Unstrung,""Upto 30 Lbs""}",06-01-2023,23-03-2023,15075,NULL,li-ning,FALSE,lining_axforce_90_unstrung_badminton_racquet_navyred
1077,6.93E+12,prokicksports,https://prokicksports.com/products/li-ning-sports-and-training-badminton-shorts-grey,"Li-Ning Sports and Training Badminton Shorts, Grey",749,999,Li-Ning,NULL,NULL,NULL,,NULL,NULL,NULL,"Li-Ning Sports and Training Badminton Shorts, Grey

Drawstring and wide elastic vest band that makes it easy to fit snugly to your body.
Material Composition 92% polyester and 8% spandex
The Li-Ning Mens Shorts help keep you dry and focused during your game or training sessions. The short comes equipped with moisture management technology to help easy flow of air. The lightweight, durable fabric repels water, while the elastic waistband helps hold the shorts in place as you bend and stretch.
Li-Ning Sports Shorts Moisture Management Technology
Suit for badminton, running, jogging, gym sports, training, exercise, fitness.

The Li-Ning Shorts help keep you dry and focused during your game or training sessions. The short comes equipped with moisture management technology to help easy flow of air. The lightweight, durable fabric repels water, while the elastic waistband helps hold the shorts in place as you bend and stretch. Club it with T-shirt from Li-Ning to level up your style game. Say no to sweat and get a win over it. Its non-shrink fiber will make you feel fresh every moment. Durable quality with a perfect and comfortable fit. Check out your size and choose from variant colors available to match your personality.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/cxvczgz1.jpg?v=1656668407,null,{},06-01-2023,23-03-2023,749,NULL,li-ning,FALSE,lining_sports_and_training_badminton_shorts_grey
104665,8.09E+12,prokicksports,https://prokicksports.com/products/li-ning-g200-feather-shuttlecock-speed-76-pack-of-12-shuttles,"Li-Ning G200 Feather Shuttlecock, Speed 76 (Pack of 12 Shuttles)",1395,1990,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning G200 Feather Shuttlecock, Speed 76 (Pack of 12 Shuttles)
A specially designed feather shuttlecock made with a fusion of complex cork and granulated cork paired with goose feathers. The cork head ensures proper weight distribution to optimize the shuttle flight. We take pride in using superior-quality feathers for an optimum flight path and durability.

Shuttle Type: Feather
Pack of: 12
Cork Base: Hybrid
Durability: 8
Speed: 76
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/Li-NingG200FSS771_0cae5966-733b-435e-9fd8-3a21aeb41edc.jpg?v=1673420940,null,"{""Feather Shuttlecock"",Li-Ning}",21-02-2023,23-03-2023,1395,NULL,li-ning,FALSE,lining_g200_feather_shuttlecock_speed_76_pack_of_12_shuttles
1103,6.92E+12,prokicksports,https://prokicksports.com/products/li-ning-aplr291-polo-neck-badminton-tshirt-orange,"Li-Ning APLR291 Polo Neck Badminton Tshirt, Orange",899,1199,Li-Ning,NULL,NULL,NULL,Men's Clothing,NULL,NULL,NULL,"Li-Ning APLR291 Polo Neck Badminton Tshirt, Orange
Li-Ning Polo neck T-shirt for men is best suited for badminton players. It uses a moisture management fabric control system to keep the body cool and comfortable throughout the game.

The Li-Ning T-shirt is made using top-grade soft and stretchable fabric that wicks sweat off the skin and prevents you from being sweat-soaked.
Moisture Transfer – The ability to transport moisture away from the skin to the Garments outer surface.
Light Weight – Fabric allows excess body heat to escape efficiently thus keeping body cool, dry &amp; comfortable.
Breathable – A Special structure Fiber with many Micro Spaces filled fibers enable Air To Flow Easily.
Li-Ning Polo Neck T-shirt for men is suitable for those who play badminton. It uses moisture management fabric control system to keep the body cool and comfortable.
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/APLR291-1-01.jpg?v=1656403096,null,"{2022CHRISTMAS-APPAREL50,""Customize Tshirt Printing"",""Men's Sports T-shirts""}",06-01-2023,23-03-2023,899,NULL,li-ning,FALSE,lining_aplr291_polo_neck_badminton_tshirt
1120,6.92E+12,prokicksports,https://prokicksports.com/products/li-ning-atss995-round-neck-badminton-tshirt-red,"Li-Ning ATSS995 Round Neck Badminton Tshirt, Red",1495,1990,Li-Ning,NULL,NULL,NULL,Men's Clothing,NULL,NULL,NULL,"Li-Ning ATSS995 Round Neck Badminton Tshirt, Red
Li-Ning round neck t-shirt for men is best suited for badminton players. It uses a moisture management fabric control system to keep the body cool and comfortable throughout the game.

Li-Ning Round neck T-shirt for men is suitable for those who play badminton. It uses moisture management fabric control system to keep the body cool and comfortable.
The round neck T-Shirt is half sleeves and is made from polyester.
Breathable – A Special structure Fiber with many Micro Spaces filled fibers enable Air To Flow Easily.
Moisture Transfer – The ability to transport moisture away from the skin to the Garments outer surface.
Light Weight – Fabric allows excess body heat to escape efficiently thus keeping body cool, dry &amp; comfortable.
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/ATSS995-3-01.jpg?v=1656330972,null,"{2022CHRISTMAS-APPAREL50,""Customize Tshirt Printing"",""Men's Sports T-shirts""}",06-01-2023,23-03-2023,1495,NULL,li-ning,FALSE,lining_atss995_round_neck_badminton_tshirt
3119,6.57E+12,prokicksports,https://prokicksports.com/products/li-ning-bolt-super-shuttles-3-in-1-combo-bolt-neo-max-hybrid-3-in-1-shuttles-pack,Li-Ning Bolt Super Shuttles 3 in 1 Combo (Bolt Neo + Max + Hybrid) 3 in 1 Shuttles Pack,836,1423,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning Bolt Super Shuttles 3 in 1 Combo (Bolt Neo + Max + Hybrid) 3 in 1 Shuttles Pack

Package Contains - 3 Cans Shuttles containing 3 Pcs each (Total 9 Pcs Shuttlecock)
A value combo of 3 of the Li-Ning's Best Shuttlecock in class
Bolt Neo - A technically sound nylon shuttlecock engineered with a full synthetic base cork. Made from quality Eva. Designed with the essence of pure durability.
Bolt Max - A uniquely engineered nylon shuttlecock with a full synthetic cork base. Made from quality Eva. Crafted with highest precision for high durability and accurate flight.
Bolt Hybrid - A specially engineered nylon shuttlecock empowered with a unique hybrid base cork. Precisely designed &amp; manufactured for accurate sound &amp; durable performance.
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/61XkgCfrhbS._SL1500.jpg?v=1622456532,null,"{""Combo offers"",HIDE-WHOLESALE,""Nylon Shuttle"",""Nylon shuttlecock"",Shuttle,""shuttle cock combo"",shuttlecock,Shuttlecocks}",06-01-2023,23-03-2023,836,NULL,li-ning,FALSE,lining_bolt_super_shuttles_3_in_1_combo_bolt_neo__max__hybrid_3_in_1_shuttles_pack
3149,6.57E+12,prokicksports,https://prokicksports.com/products/li-ning-no-7-boost-professional-badminton-string-white,Li-Ning No. 7 Boost Professional Badminton String - White,445,750,Li-Ning,NULL,NULL,NULL,badminton,NULL,NULL,NULL,"Li-Ning No. 7 Boost Professional Badminton String - White

Gauge - 0.7mm
Heat resistant and high intensity Nylon
Excellent Offensive Performance
Length: 10m
The thin string with only 0.7mm diameter providing High Repulsion power plus clear hitting sound
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/717flH15jPL._SL1500.jpg?v=1622456157,null,{},06-01-2023,06-01-2023,445,NULL,li-ning,FALSE,lining_no_7_boost_professional_badminton_string
1548,6.86E+12,prokicksports,https://prokicksports.com/products/li-ning-gp-18-polyurethane-replacement-grip-pack-of-3,Li-Ning GP 18 Polyurethane Replacement Grip (Pack of 3),589,690,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning GP 18 Polyurethane Replacement Grip (Pack of 3)

 Composition : Polyurethane 
 Slip-Resistant 
 Moisture Absorbent, Good Cushioning 
 Highly Comfortable &amp; Durable 
 Length: 110 cm, Width = 2.5cm, Thickness = 1.7mm Ideal for : Sweaty &amp; Dry Palm 
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/61j-pfH0ZuL._SL1500.jpg?v=1650521575,null,"{""Badminton Grips""}",06-01-2023,23-03-2023,589,NULL,li-ning,FALSE,lining_gp_18_polyurethane_replacement_grip_pack_of_3
1578,6.86E+12,prokicksports,https://prokicksports.com/products/li-ning-atsn455-2-round-neck-t-shirt-for-men-maroon-black,"Li-Ning ATSN455-2 Round Neck T-Shirt for Men, Maroon/Black",599,799,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning ATSN455-2 Round Neck T-Shirt for Men, Maroon/Black

Our moisture management technology to the next level, our cooling print helps regulate your skin’s temperature by absorbing excess heat. Keeping you cool and comfortable for longer.

Air flow and dry fit
Moisture management: our moisture management technology to the next level, It helps to regulate your skin’s temperature by absorbing excess heat keeping you cool and comfortable for longer
Suit for badminton, running, jogging, gym sports, training, workout, fitness
Material: Nylon-mesh
In-Box Contents: 1 x T-Shirt

 ",//cdn.shopify.com/s/files/1/0099/8224/6993/products/ATSN4552A.jpg?v=1650003278,null,"{2022CHRISTMAS-APPAREL50,""Badminton T-Shirts""}",06-01-2023,23-03-2023,599,NULL,li-ning,FALSE,lining_atsn4552_round_neck_tshirt_for_men_maroonblack
4295,4.47E+12,prokicksports,https://prokicksports.com/products/li-ning-gp-25-supergrip-velvet-touch-badminton-racquet-over-grip-pack-of-5-orange,Li-Ning GP 25 SuperGrip Velvet Touch Badminton Racquet Over Grip (Pack of 5) - Orange,379,480,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"
 Li-Ning Overgrip grip is made from Polyurethane 
 It has a length of 110 cm and a thickness of 0.7 mm 
 Advanced anti-slip technology 
 Package contains - 5 Overgrip 
 Available in attractive colors 

Li-Ning Over grip is made from Polyurethane. It has a length of 110 cm and a thickness of 0.7 mm.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/61ir7EjamhL._SL1500.jpg?v=1578039252,null,"{""Badminton Grips"",HIDE-WHOLESALE}",06-01-2023,23-03-2023,379,NULL,li-ning,FALSE,lining_gp_25_supergrip_touch_badminton_racquet_over_grip_pack_of_5
4337,4.42E+12,prokicksports,https://prokicksports.com/products/li-ning-sports-kitbag-black-lime,Li-Ning Sports Kitbag - Black Lime,1259,1799,Li-Ning,NULL,NULL,NULL,ACCESSORIES,NULL,NULL,NULL,"
Backpack Style Bag: Adjustable padded straps that allow bag to be carried easily and comfortably
2 big compartments + 2 side pocket for other small accessories like water bottle and T-Shirt and any other small items
In-box Contents: 1 Kit Bag
Apparel Compartment: Compartment designed to separate wet and dry clothes from the rest of your gear
In-Box Contents: 1 Badminton Kitbag

Li-Ning Badminton Kit bag is made of durable material that assures strength along with style. It has 2 compartments to easily carry your racquets and other gears comfortably. The badminton bag features a foam padded adjustable shoulder straps to give support to your shoulders.",//cdn.shopify.com/s/files/1/0099/8224/6993/products/7116RArMujL._AC_SL1500.jpg?v=1575746219,null,{Backpacks},06-01-2023,23-03-2023,1259,NULL,li-ning,FALSE,lining_sports_kitbag_lime
1720,6.84E+12,prokicksports,https://prokicksports.com/products/li-ning-abds681-racquet-kitbag-blue,"Li-Ning ABDS681 Racquet Kitbag , Blue",1295,1990,Li-Ning,NULL,NULL,NULL,BADMINTON,NULL,NULL,NULL,"Li-Ning ABDS681 Racquet Kitbag , Blue
The Li-Ning Panther Badminton Kit Bag comes with 2 spacious compartments for all the gear you need to be on your path to glory! It is made with premium quality polyester material. It features cushioned &amp; insulated compartments, a dedicated shoe compartment, and an adjustable shoulder strap making it an all-rounded dynamic bag.
Type :- Badminton Kit Bag
Material :- 100% Polyester",//cdn.shopify.com/s/files/1/0099/8224/6993/products/ABL.jpg?v=1648726253,null,"{""badminton kit bag"",""badminton kit bags"",""badminton kitbag"",""Badminton Kitbags""}",06-01-2023,23-03-2023,1295,NULL,li-ning,FALSE,lining_abds681_racquet_kitbag_
891,6.95E+12,prokicksports,https://prokicksports.com/products/li-ning-turbo-70-light-weight-strung-badminton-racquet-black-green,"Li-Ning Turbo 70 Light Weight Strung Badminton Racquet, Black/Green",1795,3590,Li-Ning,NULL,NULL,NULL,,NULL,NULL,NULL,"Li-Ning Turbo 70 Light Weight Strung Badminton Racquet, Black/Green
Li Ning Turbo 70 is new and latest model from Li Ning. It is a medium Flex Badminton Racket which will give best racket control feel. This racket is endorsed by Indian badminton players Jwala Gutta and it reflects Jwalaas playing style. It is made of full carbon fiber material which is considered as best material for racket manufacturing. Carbon fiber gives more strength, less weight and optimum stiffness based on its lamination values.

 Flex - Medium 
 Material - Carbon fiber 
 Grip Size - S2 
 Weight - 86-89 g 
",//cdn.shopify.com/s/files/1/0099/8224/6993/products/31FgyH0gkiL.jpg?v=1658831832,null,"{""89 Grams"",""Badminton Racquets"",""Customize Badminton String"",Intermediate,S2,Strung,Turbo}",06-01-2023,23-03-2023,1795,NULL,li-ning,FALSE,lining_turbo_70_light_weight_strung_badminton_racquetgreen
